custos_previstos_orc,custos_previstos_obra,custos_prev_subemp,facturação_prevista_orc,facturação_prevista_obra,custos_prevmat_obra,custos_prevserv_obra,dias,Desvios_custo_total_categorico,directorobra_António Costa,directorobra_Carlos Fernandes,directorobra_Carlos Martins,directorobra_João Fernandes,directorobra_João Pinto,directorobra_Mickael Barbosa,directorobra_Nuno Alves,directorobra_Não Ativos,directorobra_Pedro Lopes,tipoobra_Corian,tipoobra_Fachadas,tipoobra_Fenólicos,tipoobra_Outros,tipoobra_Paredes e tectos,tipoobra_Pavimentos,area_Argélia,area_Camarões,area_Centro,area_Chile,area_França,area_Ghana,area_Guiné Equatorial,area_Lisboa,area_Moçambique,area_Norte,area_Portugal,area_Reino Unido,area_Sul,vendedor_nome_CRISTIANO FERREIRA,vendedor_nome_CRISTIANO+RUI VEIGA,vendedor_nome_DVM GLOBAL,vendedor_nome_DVM GLOBAL+RUI VEIGA,vendedor_nome_FRANCISCO COSTA,vendedor_nome_FRANCISCO+RUI VEIGA,vendedor_nome_NUNO DURÃES,vendedor_nome_RUI VEIGA
"75640,2","76222,98","8889,83","94592,27","95312,87","49018,42","27204,56",0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"324,8","324,8","0,0","429,26","429,26","323,8","1,0",61,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"64667,13","67073,53","10699,9","80021,34","82243,69","45886,47","21187,06",0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"11079,24","10579,24","2950,83","14890,0","14390,0","6803,7","3775,54",0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"736,98","736,98","118,14","990,5","990,5","447,84","289,14",73,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"15733,07","16384,2","6216,79","20941,84","21791,62","9571,51","6812,7",0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"3985,61","3985,61","977,23","5142,42","5142,42","2956,64","1028,98",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"1089159,62","761952,83","243235,8","1620217,13","1076583,01","403490,15","358462,68",0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2010,74","2010,74","544,42","2651,34","2651,34","1408,77","601,98",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"99188,73","81270,13","26247,34","122332,62","99046,33","50141,85","31128,28",188,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1630,94","1630,94","640,0","2132,4","2132,4","770,94","860,0",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"35216,89","41596,46","49246,2","44959,18","53381,96","14634,14","26962,32",0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4570,3","4570,3","4056,84","6027,0","6027,0","1840,3","2730,0",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"5449,08","5449,08","278,72","7201,68","7201,68","4150,77","1298,31",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"75124,63","75123,65","143718,34","95271,68","95270,47","38619,26","36504,39",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"10350,79","10350,79","3674,13","16243,5","16243,5","6676,66","3674,13",0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1652,01","1652,01","0,0","2190,29","2190,29","394,81","1257,2",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"723,76","723,76","155,0","972,74","972,74","363,76","360,0",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"0,0","0,0","0,0","0,0","0,0","0,0","0,0",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"4276,14","4097,66","443,92","5676,69","5359,16","2963,51","1134,15",63,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"89713,32","90758,57","84670,18","116041,32","116041,32","56574,43","34184,14",0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"109256,62","89217,14","65424,44","144252,0","120493,2","41991,02","47226,12",88,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"297,8","297,8","18,0","400,25","400,25","169,8","128,0",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"22462,24","22462,24","5250,0","36271,69","36271,69","16922,24","5540,0",0,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1185081,94","821660,35","295547,63","1580936,25","1032742,19","357808,44","463851,92",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"26463,3","29249,02","7593,35","34371,11","37977,04","15824,7","13424,32",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"6299,29","6299,29","1645,84","8172,45","8172,45","4620,18","1679,11",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"116,34","116,34","1,72","162,88","162,88","114,62","1,72",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2588,67","2588,67","176,3","3200,0","3200,0","1958,77","629,9",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"913,19","555,47","60,32","1283,21","782,42","495,16","60,31",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"37642,41","30076,51","3948,1","46459,73","36842,48","23881,59","6194,92",0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1166,31","1166,31","60,0","1549,0","1549,0","925,91","240,4",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"660,69","660,69","49,0","888,69","888,69","401,69","259,0",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"2267,75","2756,95","1478,84","3050,93","3712,52","792,07","1964,88",0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"0,0","5336,39","2000,0","0,0","37354,74","0,0","5336,39",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"50379,77","50379,77","40380,0","69170,39","69170,39","15140,77","35239,0",0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"401184,91","401184,91","0,0","401184,89","401184,89","0,0","401184,91",0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"42943,33","44610,58","4958,23","54456,84","56360,58","35599,61","9010,96",182,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"0,0","0,0","0,0","0,0","3145,84","0,0","0,0",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"41730,33","45618,22","36621,85","53773,12","59214,3","18716,72","26901,51",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"322389,11","322389,11","0,0","461413,88","461413,88","0,0","322389,11",0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"92967,49","104730,45","18232,64","119615,68","134322,29","61415,65","43314,81",225,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"28491,49","28405,47","0,0","39484,73","39359,48","8639,85","19765,62",0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1757,63","1659,71","1757,63","1811,99","1811,99","0,0","1659,71",0,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"115451,72","66401,83","13563,73","146980,29","85260,56","46454,77","19947,06",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"39373,48","47977,52","50870,05","48236,95","53483,95","30137,11","17840,41",0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1466,94","1466,94","194,36","1936,97","1936,97","1014,79","452,15",26,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"2799,14","2799,14","339,25","3750,78","3750,78","2021,39","777,75",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"5140,24","5140,24","1484,78","7327,45","7327,45","3041,38","2098,86",0,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"3847,34","4328,79","603,81","4987,92","5611,92","3215,91","1112,88",23,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"4978,9","4978,9","520,63","7105,59","7105,59","3850,23","1128,67",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"13615,56","54819,15","35884,26","74685,01","73852,78","9642,92","45176,23",0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"101997,92","101997,92","34636,42","128073,1","128073,1","44897,28","57100,64",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"92899,38","80053,49","45955,73","118734,02","102316,63","58204,41","21849,08",0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"20038,35","20038,35","1780,9","25558,81","25558,81","14446,91","5591,45",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"127584,31","128308,48","37228,0","164828,63","165883,01","92842,48","35466,0",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"2037,0","2037,0","2037,0","2100,0","2100,0","0,0","2037,0",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"40372,0","43061,28","43061,28","51463,76","44393,01","0,0","43061,28",0,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"139954,64","146027,65","65179,12","180886,36","188383,36","108869,44","37158,21",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"198948,09","213687,72","543400,36","251033,55","270876,19","76962,69","136725,03",0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"9638,42","6782,98","3694,29","12425,35","8793,3","2815,21","3967,77",69,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"0,0","1,0","0,0","0,0","0,0","0,0","1,0",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"1385,82","1385,82","72,0","1862,56","1862,56","1041,02","344,8",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"41523,92","43779,27","75457,01","55941,73","58785,92","10822,14","32957,13",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"1045,59","1045,59","334,13","1380,0","1380,0","692,72","352,88",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"6779,18","6779,18","1115,18","9097,94","9097,94","4578,46","2200,72",137,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"16170,03","17470,91","3125,0","22346,1","24044,1","13426,91","4044,0",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1027,98","20812,89","10572,0","1318,96","27806,56","14218,34","6594,55",0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"7314,94","7314,94","991,56","9796,34","9796,34","5462,87","1852,07",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"0,0","31926,95","31926,95","32914,38","32914,38","0,0","31926,95",0,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"2464,84","2464,84","161,5","3200,01","3200,01","1829,87","634,97",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"1032,86","1032,86","300,0","1623,09","1623,09","417,86","615,0",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"56728,91","56728,91","62648,0","74490,0","74490,0","38536,16","18192,75",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1189,28","1189,28","0,0","1332,0","1189,28","789,28","400,0",0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"9797,99","11536,06","3655,77","12507,46","14686,23","7192,11","4343,96",287,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"309,63","309,63","45,0","409,21","409,21","89,63","220,0",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"566,88","566,88","0,0","859,81","859,81","371,9","194,98",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"214429,02","216772,29","81283,71","267559,78","278564,91","99561,04","117211,25",0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"578007,97","578007,97","0,0","951515,71","951515,71","351810,04","226197,93",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"32801,04","32401,04","15336,85","46428,79","46428,79","9502,87","22898,16",0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"770,14","770,14","0,0","1207,52","1207,52","570,14","200,0",0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"6165,32","6165,32","1423,32","8532,67","8532,67","4511,1","1654,23",0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"19442,7","19442,7","4557,46","25150,21","25150,21","13005,62","6437,08",131,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"37018,56","37018,56","0,0","38129,11","38129,11","0,0","37018,56",0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"39777,79","39777,79","6709,45","49454,98","49454,98","23995,2","15782,6",0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"96171,53","53561,05","1156,38","130263,76","71566,1","34144,3","19416,75",0,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"169,96","169,96","24,0","224,62","224,62","145,96","24,0",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"8430,5","8430,5","1211,0","12032,49","12032,49","7219,5","1211,0",0,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"223353,92","225085,83","584385,76","287565,88","290182,48","109979,68","115106,15",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2499,08","2499,08","135,1","3263,62","3263,62","1821,23","677,85",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"335,84","335,84","55,0","451,37","451,37","120,84","215,0",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"7595,2","4046,78","1987,93","11022,86","5295,16","1526,05","2520,73",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1554,7","1554,7","165,0","2071,38","2071,38","1074,7","480,0",134,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"0,0","0,0","0,0","0,0","0,0","0,0","0,0",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"32139,1","38671,75","40809,44","43876,75","52814,25","19236,81","19434,94",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"4670,53","4562,06","455,0","6686,24","6534,4","3168,66","1393,4",0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"14172,85","35685,15","32682,46","17976,95","46969,78","18202,53","17482,62",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"7148,85","7148,85","434,06","9100,0","9100,0","5037,55","2111,3",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1594,43","1594,43","326,01","2187,94","2187,94","1117,27","477,16",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"839,8","839,8","0,0","1150,25","1150,25","567,85","271,96",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"1576,98","1576,98","1316,1","2649,15","2649,15","405,63","1171,35",21,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2205,79","2205,79","385,0","2989,26","2989,26","1531,49","674,3",35,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"44580,0","47418,0","33278,55","57727,5","57727,5","0,0","47418,0",0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"2330,53","2330,53","188,94","3047,28","3047,28","1692,94","637,59",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"865,9","865,9","393,4","1225,34","1225,34","462,5","403,4",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"1989,37","1989,37","399,0","2785,11","2785,11","539,37","1450,0",34,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"32718,72","32541,92","6287,5","41000,0","41000,0","25569,92","6972,0",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"3045,66","3045,66","311,5","4004,0","4004,0","1901,56","1144,1",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"3053,85","3053,85","920,0","4617,4","4617,4","2103,85","950,0",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2510,71","2510,71","791,77","3233,77","3233,77","1686,35","824,35",0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2255,03","2255,03","147,23","3030,85","3030,85","1595,5","659,53",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"19981,06","19916,19","8586,0","27999,6","27559,2","13960,19","5956,0",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2766,94","2766,94","204,75","3718,88","3718,88","2108,19","658,75",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3332,86","3332,86","769,63","5039,27","5039,27","2469,37","863,49",0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"10709,36","10709,36","2364,43","14750,0","14750,0","8344,93","2364,43",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"70766,34","77833,99","100,0","97230,11","108440,52","31134,15","46699,84",0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"1277,52","1277,52","43,02","1788,32","1788,32","1234,5","43,02",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"17067,77","16751,78","6643,62","22183,45","21703,45","5951,66","10800,12",0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"728,04","728,04","120,0","962,18","962,18","436,04","292,0",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"830,11","830,11","75,0","1100,0","1100,0","595,11","235,0",8,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1094,52","1094,52","275,0","1556,85","1556,85","794,52","300,0",0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
